Phenomenon Date,Time,Temperature,SpecificConductance,Salinity ,DOPercent,DOmgl,pH (mV),pH,Turbidity ,Chlorophyll,Chlorophyllngl,:fDOM (RFU),:fDOM (QSU),:Wind direction,:Wind speed (m/s),AirTemp,:Relative humidity (%),:Barometric pressure (hPa),:Solar radiation (W/m2),NO3M
01/03/2025,5:00:00 PM,4.312,46926.8,29.79,95.71,10.19,-77.98,7.97,1.62,0.23,-0.16,1.72,7.75,244,3.32,0.6,46,1001.1,0,15.53
03/18/2025,9:00:00 AM,4.297,46927.3,29.79,107.17,11.41,-75.95,8.12,1.34,-0.02,-0.39,1.75,5.06,36,5.29,3.2,66,1017,381,9.26
03/26/2025,7:00:00 PM,4.186,46928.3,29.78,103.13,11.01,-77.14,8.15,1.38,-0.22,-0.35,1.56,3.88,165,1.17,3.7,89,1013.2,0,10.12
01/08/2025,1:00:00 PM,2.537,46929.1,29.53,95.75,10.67,-71.19,7.99,2.06,0.18,0.38,1.99,9.1,331,9.49,-6.8,59,995.8,191,15.96
08/18/2024,8:00:00 AM,20.578,46929.2,30.56,97.02,7.29,-67.74,7.89,1.96,1.96,5.7,1.43,6.01,124,1.93,18.4,97,1015.4,85,3.55
08/19/2024,3:00:00 PM,20.462,46929.9,30.56,96.7,7.28,-67.14,7.88,1.49,2.79,8.55,1.51,6.29,185,0.86,21.2,96,1004.6,85,3.82
03/22/2025,4:00:00 AM,4.35,46930.5,29.8,104.46,11.11,-73.97,8.08,0.86,0.09,0.01,1.77,5.1,291,2.93,3,56,1002.7,0,10.72
08/06/2024,1:00:00 PM,21.253,46930.5,30.56,116.89,8.67,-71.83,7.96,2,2.3,6.87,0.87,4.15,16,1.84,20.6,71,1015.2,735,3.04
03/20/2025,1:00:00 PM,4.773,46930.7,29.86,108.33,11.4,-74.88,8.1,1.03,-0.02,-0.42,1.64,4.67,175,3.87,5,100,1010.4,246,9.61
12/24/2024,10:00:00 AM,3.586,46931.1,29.7,93.49,10.14,-77.45,7.97,1.51,0.25,-0.11,1.87,8.23,333,4.39,-2.8,92,1020.6,123,14.7
12/13/2024,6:00:00 AM,4.769,46935.5,29.86,97.1,10.22,-71.6,8.04,6.2,0.44,1.4,2.01,8.92,249,3.25,-4.1,66,1030.6,28,10.91
08/09/2024,5:00:00 PM,20.863,46935.7,30.56,121.24,9.06,-75.5,8.02,1.04,2.84,8.69,0.79,3.86,172,3.48,20.8,98,1013.1,112,3.17
08/05/2024,7:00:00 AM,22.813,46936.5,30.54,99.61,7.19,-59.71,7.82,4.22,1.41,5.4,2.55,8.24,300,1.75,23,84,1013.7,412,2.93
01/08/2025,1:00:00 AM,2.544,46938,29.54,95.81,10.67,-71.58,8,2.1,0.2,0.46,2.04,9.27,305,7.2,-5.7,60,1000.7,0,15.7
08/15/2024,9:00:00 AM,20.8,46939.3,30.57,101,7.56,-69.86,7.93,0.8,1.46,4.01,1.22,5.31,116,0.56,19,89,1017,126,2.96
03/26/2025,12:00:00 AM,4.219,46939.6,29.79,103.85,11.08,-72.84,8.06,0.93,-0.02,-0.41,1.72,4.92,14,0.78,0.5,90,1013.9,0,9.84
03/27/2025,2:00:00 AM,3.986,46939.8,29.76,101.88,10.93,-76.33,8.13,1.55,-0.26,-0.5,1.61,4.04,343,1.82,0.7,83,1014.3,0,9.86
12/24/2024,12:00:00 AM,3.903,46940,29.75,93.42,10.05,-77.34,7.96,10.98,0.29,0.03,1.95,8.49,211,2.46,-2.7,91,1027.6,0,14.41
08/16/2024,6:00:00 PM,20.84,46940.5,30.57,109.3,8.17,-71.44,7.96,1.45,3.25,10.08,1.24,5.39,204,1.64,19.8,75,1017.6,39,3.28
08/21/2024,11:00:00 AM,19.624,46941.4,30.57,89.67,6.86,-64.47,7.84,2.87,0.98,2.37,1.12,4.96,263,2.07,19.8,69,1012.5,325,3.77
08/15/2024,7:00:00 PM,20.77,46943.2,30.57,107.86,8.07,-71.35,7.95,1,2.49,7.5,0.97,4.47,167,1.48,17.9,92,1016.5,0,-999.9
08/14/2024,10:00:00 PM,21.332,46943.7,30.56,112.54,8.34,-72.91,7.98,0.67,2.11,6.22,1.07,4.8,140,1.3,17.7,93,1017.4,0,3.5
12/22/2024,10:00:00 AM,4.276,46945.3,29.8,93.98,10.01,-77.38,7.96,1.82,0.12,-0.55,1.85,8.17,340,9.7,-8.7,54,1025.2,448,-999.9
08/16/2024,9:00:00 AM,20.481,46945.6,30.57,96.3,7.25,-68.17,7.9,1.27,1.48,4.08,1.24,5.37,257,2.48,18.1,90,1018.6,217,3.8
08/06/2024,11:00:00 PM,21.198,46945.7,30.57,118.46,8.8,-73.95,8,1.51,3.96,12.52,1.01,4.59,157,1.26,17.3,91,1015.7,0,3.66
08/19/2024,3:00:00 AM,20.381,46947.7,30.58,94.64,7.14,-66.97,7.88,1.26,2.47,7.46,1.53,6.34,83,0.86,19,97,1008.6,0,3.3
12/20/2024,8:00:00 AM,4.95,46950,29.89,95.15,9.96,-77.66,7.96,1.71,0.24,-0.13,2.01,8.71,14,5.07,-3.2,73,1026.2,109,13.21
07/17/2024,1:00:00 PM,24.989,46950.9,30.51,114.72,7.97,-67.11,7.95,3.29,1.15,4.31,1.99,7.65,222,4.93,28,61,1008.4,895,2.03
08/24/2024,8:00:00 PM,21.002,46953.4,30.57,117.23,8.74,-72.2,7.97,1.23,3.16,9.8,1.33,5.68,189,0.5,18.4,83,1021.7,0,3.31
07/26/2024,11:00:00 AM,21.165,46954.9,30.57,88.09,6.55,-54.61,7.74,6.88,0.87,3.22,2.43,7.86,353,6.35,23.5,58,1013.9,983,-999.9
07/23/2024,6:00:00 PM,22.039,46955.2,30.56,102.3,7.48,-62.05,7.86,5.32,1.42,5.45,2.11,6.81,160,1.09,20.7,91,1018.8,33,2.3
01/08/2025,11:00:00 PM,2.366,46955.7,29.52,95.4,10.67,-71.06,7.99,2.08,0.23,0.59,2.06,9.32,357,7.91,-8.3,68,993.2,0,15.66
08/25/2024,12:00:00 PM,20.48,46955.9,30.58,105.65,7.95,-68.86,7.91,2.14,1.97,5.73,1.51,6.28,166,1.59,25.3,63,1022.6,906,3.18
03/25/2025,8:00:00 AM,4.005,46956.6,29.77,102.42,10.98,-72.7,8.06,0.85,-0.04,-0.47,1.73,4.97,172,2.27,2.9,95,1007.6,270,10.99
03/18/2025,11:00:00 PM,4.526,46961,29.85,108.68,11.5,-75.8,8.12,1.56,0.24,0.55,1.67,4.78,23,1.72,-0.3,86,1018.6,0,9.88
08/09/2024,3:00:00 PM,20.62,46963.4,30.59,117.68,8.83,-74.32,8.01,1.58,2.75,8.41,0.98,4.51,127,0.93,20.5,98,1014.6,71,3.84
08/17/2024,12:00:00 PM,20.647,46963.6,30.59,105.75,7.93,-70.63,7.94,1.14,1.96,5.71,1.25,5.4,237,4.26,21.5,75,1017.4,480,2.95
03/23/2025,7:00:00 PM,4.538,46964,29.85,105.65,11.18,-73.76,8.08,0.88,-0.02,-0.39,1.54,4.34,337,3.22,0.6,39,1019.2,0,10.1
08/24/2024,9:00:00 PM,20.902,46964.7,30.58,112.15,8.37,-71.23,7.95,2.08,3.24,10.07,1.6,6.58,195,0.92,17.9,88,1021.9,0,3.39
08/21/2024,12:00:00 AM,19.519,46966,30.59,89.8,6.88,-64.66,7.84,2.39,2.24,6.65,1.25,5.39,358,0.75,16.7,85,1010.4,0,4.93
08/26/2024,1:00:00 AM,20.854,46967.1,30.59,109.18,8.16,-69.8,7.93,2.08,3.38,10.55,1.43,6,97,0.95,18.4,93,1021,0,2.57
08/17/2024,9:00:00 AM,20.395,46967.3,30.59,99.07,7.47,-68.81,7.91,1.16,2.09,6.16,1.21,5.27,204,1.79,19.1,92,1018.3,308,3.93
08/17/2024,8:00:00 AM,20.441,46967.3,30.59,98.48,7.42,-68.39,7.9,1.38,1.98,5.78,1.36,5.76,271,1.03,17.8,96,1018.2,158,3.74
03/21/2025,1:00:00 AM,4.726,46967.4,29.88,107.83,11.35,-74.61,8.09,1.02,0.1,0.06,1.79,5.17,0,0.58,4.2,100,1001.2,0,-999.9
12/08/2024,8:00:00 AM,3.621,46968.3,29.73,97.02,10.51,-74.7,8.1,2.3,0.64,2.2,2.06,9.11,264,6.82,1.3,89,1002.4,93,9.92
08/14/2024,9:00:00 PM,21.231,46968.5,30.58,111.74,8.29,-72.74,7.98,0.83,2.44,7.33,1.03,4.66,223,2.14,17.8,91,1016.8,0,2.98
08/13/2024,5:00:00 PM,21.193,46969.1,30.58,111.17,8.26,-72.48,7.97,0.94,1.58,4.42,0.92,4.3,292,2.09,25.8,58,1011,245,2.93
08/09/2024,2:00:00 PM,20.756,46969.6,30.59,117.89,8.83,-74.37,8.01,2.3,2.99,9.21,0.79,3.88,93,2.45,20.5,97,1015.1,132,3.38
12/28/2024,3:00:00 PM,3.445,46969.7,29.7,94.87,10.32,-78.31,7.98,1.56,0.24,-0.12,1.63,7.45,237,1.05,1.9,84,1023.6,0,15.62
08/15/2024,8:00:00 AM,20.668,46970,30.59,99.56,7.47,-68.84,7.91,1.01,1.27,3.38,1.21,5.28,261,0.2,18.6,91,1016.9,187,3.58
03/27/2025,2:00:00 PM,4.53,46970.1,29.85,105.59,11.17,-75.86,8.12,1.51,-0.27,-0.55,1.42,3.42,321,7.47,7,44,1014.8,251,9.95
03/26/2025,11:00:00 AM,4.111,46973.8,29.8,103.39,11.06,-72.86,8.06,0.78,-0.08,-0.62,1.71,4.91,227,1.96,6.4,59,1014.7,495,10.65
03/26/2025,10:00:00 AM,4.111,46973.8,29.8,103.39,11.06,-72.86,8.06,0.78,-0.08,-0.62,1.71,4.91,221,1.05,6,59,1014.9,356,10.42
08/22/2024,11:00:00 AM,19.736,46974.2,30.6,92.48,7.06,-65.11,7.85,2.87,0.82,1.83,1.35,5.75,191,3.3,19.3,67,1017,939,3.62
03/30/2025,4:00:00 AM,4.115,46975.3,29.8,103.22,11.04,-73.02,8.07,1.98,-0.22,-0.38,1.53,3.77,126,0.28,-0.5,91,1025.2,0,10.87
08/22/2024,4:00:00 PM,20.238,46975.3,30.6,100.01,7.56,-67.61,7.89,1.69,1.48,4.1,1.25,5.42,233,6.49,20.3,66,1017,448,4.05
03/21/2025,5:00:00 PM,4.682,46978,29.88,106.44,11.22,-74.42,8.09,0.95,0,-0.31,1.6,4.55,317,8.03,2.9,79,996.4,65,10.25
08/03/2024,6:00:00 PM,23.891,46979.3,30.55,123.69,8.76,-66.58,7.94,2.54,2.16,8.49,2.19,7.08,204,2.8,25.8,84,1007.1,66,2.28
08/18/2024,2:00:00 PM,20.436,46981.3,30.6,100.56,7.57,-68.9,7.91,1.47,2.89,8.87,1.39,5.87,81,1.06,19.3,96,1013.8,101,3.6
08/25/2024,1:00:00 AM,20.466,46982.1,30.6,107.28,8.07,-69.82,7.93,2.36,3.44,10.73,1.4,5.91,108,0.65,15.8,94,1021.7,0,4.46
07/16/2024,5:00:00 PM,25.322,46982.1,30.53,127.99,8.84,-69.76,7.99,3.95,1.84,6.87,1.96,7.54,220,999.99,28.8,60,1004.3,544,2.43
08/16/2024,9:00:00 PM,20.687,46982.3,30.6,106.03,7.95,-70.78,7.94,1.35,3.22,10.01,1.29,5.54,140,0.73,16.5,94,1018.2,0,3.8
12/11/2024,2:00:00 AM,3.544,46983,29.73,96.72,10.49,-73.92,8.09,2.36,0.65,2.24,2.15,9.38,43,2.04,0.1,98,1016.2,0,9.73
03/25/2025,9:00:00 PM,4.291,46983.3,29.83,104.16,11.09,-73.01,8.06,0.82,-0.01,-0.38,1.56,4.4,30,2.23,4.2,71,1012.8,0,9.89
08/24/2024,7:00:00 AM,19.779,46983.6,30.6,95.59,7.29,-66.32,7.87,1.44,1.56,4.37,1.31,5.6,184,0.17,18.5,82,1023,248,3.98
08/14/2024,4:00:00 PM,20.858,46983.7,30.6,106.2,7.94,-71.07,7.95,0.96,1.96,5.7,1.09,4.86,172,1.91,20.5,80,1015.3,343,3.36
07/18/2024,3:00:00 AM,24.316,46986.7,30.55,108.85,7.65,-66,7.93,3.97,1.31,4.91,2.39,8.94,203,1.28,21.8,89,1006.6,0,2.66
04/02/2025,6:00:00 PM,4.422,46986.8,29.85,104.93,11.13,-71.49,8.04,1.95,-0.21,-0.34,1.43,3.43,198,3.47,1.9,53,1032.3,3,10.58
08/24/2024,12:00:00 AM,20.14,46987.4,30.61,102.61,7.77,-68.59,7.91,2.51,2.89,8.88,1.08,4.83,97,0.37,15.3,94,1022.1,0,4.22
08/08/2024,12:00:00 AM,21.345,46987.5,30.6,124.14,9.19,-76.26,8.04,1.38,3.61,11.3,0.79,3.86,176,0.91,15.5,94,1018.3,0,3.17
08/24/2024,7:00:00 PM,21.163,46988,30.6,120.81,8.98,-73.61,7.99,1.54,2.76,8.45,1.23,5.33,209,0.19,20.1,74,1020.9,0,3.6
08/23/2024,12:00:00 PM,19.847,46988.7,30.61,97.73,7.44,-66.72,7.88,2.55,1.45,3.97,1.43,6,306,4.05,21.7,57,1021.5,222,4.11
08/07/2024,1:00:00 AM,20.878,46989.1,30.6,115.63,8.64,-73.89,8,2.09,3.93,12.42,1.01,4.61,155,1.6,17.5,92,1015.3,0,2.86
08/23/2024,6:00:00 AM,19.64,46989.5,30.61,92.68,7.08,-65.24,7.85,1.61,1.35,3.63,1.25,5.4,264,1.77,15.5,85,1021.2,100,4.48
04/02/2025,1:00:00 PM,4.23,46991.7,29.83,103.95,11.08,-71.38,8.04,6.1,-0.28,-0.58,1.5,3.67,227,0.27,3.6,24,1032.1,889,9.74
12/24/2024,11:00:00 PM,3.527,46994.3,29.73,93.49,10.15,-77.51,7.97,1.61,0.37,0.3,1.84,8.15,359,6.85,-6.1,78,1025.1,0,14.6
08/23/2024,3:00:00 AM,19.726,46995.2,30.61,93.66,7.15,-65.81,7.86,1.71,1.69,4.8,1.28,5.5,280,2.77,15.4,85,1019.5,0,4.47
08/16/2024,11:00:00 PM,20.658,46996.6,30.61,105.7,7.93,-70.69,7.94,1.3,2.97,9.15,1.28,5.49,192,1.06,15.7,95,1018.4,0,4.02
01/07/2025,2:00:00 PM,2.872,46997.1,29.64,96.04,10.6,-72.08,8.01,1.94,0.23,0.56,1.98,9.07,319,6.61,-3.4,60,997.2,10,15.97
08/05/2024,8:00:00 AM,22.682,46997.6,30.59,101.18,7.32,-60.3,7.83,3.4,1.29,4.93,2.53,8.17,282,3.01,24,77,1013.9,595,2.77
08/18/2024,8:00:00 PM,20.304,46998.6,30.61,97.89,7.39,-67.91,7.9,1.54,3.12,9.66,1.33,5.66,135,0.79,19.2,97,1012,0,4.12
12/12/2024,5:00:00 AM,5.009,46998.8,29.93,97.76,10.22,-72.07,8.05,9.65,0.45,1.42,1.81,8.27,271,2.07,5.1,73,1003.6,1,9.91
07/18/2024,5:00:00 PM,25.086,46998.9,30.54,117.56,8.15,-69.11,7.98,4.92,2.19,8.16,2.2,8.32,303,1.81,27.1,62,1008.6,235,2.31
08/07/2024,4:00:00 PM,21.74,47000.8,30.6,130.29,9.58,-77.78,8.06,2.12,2.14,6.31,0.91,4.28,238,2.81,21.7,68,1016,500,3.38
08/25/2024,9:00:00 AM,20.256,47001.6,30.62,101.27,7.65,-67.73,7.89,1.94,1.76,5.02,1.38,5.84,87,0.69,23,72,1023.2,576,3.59
08/14/2024,6:00:00 PM,21.603,47002.7,30.6,115.3,8.5,-73.6,7.99,0.97,1.82,5.23,1.06,4.77,181,1.8,19,83,1015.8,50,3.76
12/23/2024,12:00:00 AM,3.636,47003,29.75,93.92,10.17,-77.59,7.97,1.71,0.25,-0.1,1.89,8.31,349,4.66,-11.1,78,1034.7,0,13.62
03/28/2025,11:00:00 AM,4.251,47003.7,29.84,103.44,11.02,-74.21,8.09,1.7,-0.29,-0.6,1.08,2.3,340,5.19,6.6,34,1015.7,902,9.65
08/07/2024,12:00:00 PM,20.842,47003.7,30.61,116.44,8.7,-73.82,8,3.37,1.91,5.54,0.93,4.34,250,3.7,21.5,67,1016.2,1032,3.3
01/02/2025,4:00:00 PM,4.454,47004,29.87,95.5,10.12,-77.78,7.97,1.89,0.21,-0.24,1.66,7.54,294,3.3,2.3,53,999.4,0,15.35
12/31/2024,4:00:00 PM,4.187,47004.1,29.83,95.36,10.18,-77.82,7.97,1.71,0.25,-0.1,1.53,7.11,68,0.59,2.6,96,1012.3,0,15.06
12/22/2024,12:00:00 AM,4.201,47004.8,29.83,94.45,10.08,-77.53,7.96,1.71,0.25,-0.11,1.98,8.61,330,6.22,-9.5,65,1017.6,0,13.59
08/07/2024,5:00:00 PM,22.237,47006.2,30.6,131.22,9.56,-78.31,8.07,1.32,2.17,6.44,0.84,4.02,232,3.83,21.7,67,1016.2,329,3.54
12/27/2024,2:00:00 PM,3.481,47007.4,29.73,93.83,10.19,-77.79,7.97,1.87,0.18,-0.34,1.88,8.26,279,1.32,1.9,77,1026.9,14,14.69
08/20/2024,11:00:00 AM,19.37,47007.5,30.62,89.26,6.86,-65.02,7.85,2.48,1.35,3.63,1.07,4.79,5,2.82,18.3,87,1005.8,602,3.38
08/26/2024,2:00:00 AM,20.695,47008.6,30.62,108.74,8.15,-70.09,7.93,1.59,3.38,10.55,1.29,5.55,217,0.71,18,95,1020.6,0,2.69
04/03/2025,1:00:00 AM,4.262,47009.1,29.85,103.78,11.05,-71.14,8.04,2.06,-0.17,-0.2,1.52,3.73,193,5.53,2.5,71,1028.9,0,10.52
08/16/2024,7:00:00 PM,20.677,47011.6,30.62,107.63,8.07,-71.04,7.95,1.48,2.64,8.02,1.04,4.71,160,0.79,18.2,86,1017.7,0,2.97
08/21/2024,11:00:00 PM,19.845,47012.7,30.63,94.58,7.2,-66.04,7.87,3.58,2.04,5.99,1.24,5.39,167,1.08,15.3,95,1014.3,0,4.41
08/26/2024,1:00:00 PM,20.579,47013.6,30.62,108.17,8.12,-69.3,7.92,1.88,1.64,4.62,1.44,6.02,60,0.69,24.1,62,1019.1,949,3.89
12/23/2024,10:00:00 AM,4.065,47014.1,29.82,93.62,10.02,-77.46,7.96,1.73,0.18,-0.35,1.9,8.33,267,2.34,-6.3,46,1035.6,524,14.02
08/19/2024,9:00:00 AM,20.101,47014.2,30.63,91.29,6.92,-65.78,7.86,2.19,1.67,4.74,1.42,5.96,212,1.45,19.7,97,1007.2,44,3.73
03/25/2025,8:00:00 PM,4.287,47015.5,29.85,104.27,11.1,-72.88,8.06,0.88,0.02,-0.27,1.6,4.54,279,2.13,5.8,61,1012.4,0,10.17
07/17/2024,2:00:00 PM,24.755,47015.5,30.56,118.73,8.28,-68.24,7.97,3.23,1.25,4.68,2.04,7.82,231,6.23,27.5,61,1008,843,1.85
08/20/2024,2:00:00 PM,19.679,47016.1,30.63,93.18,7.11,-65.88,7.86,1.95,1.26,3.35,1.11,4.94,343,4.7,19.7,76,1006.5,196,3.65
01/04/2025,6:00:00 AM,4.248,47016.6,29.85,94.88,10.11,-77.66,7.97,1.68,0.23,-0.18,2.19,9.31,317,1.91,-5.1,61,1002.9,80,15.28
08/07/2024,12:00:00 AM,20.975,47017.5,30.62,117.08,8.73,-73.88,8,1.9,3.47,10.84,0.95,4.39,163,1.59,17.2,91,1015.4,0,2.94
03/21/2025,5:00:00 AM,4.712,47018.6,29.91,107.34,11.31,-74.6,8.09,0.98,0.04,-0.17,1.77,5.12,173,2.51,3.9,100,996.4,0,9.24
03/20/2025,2:00:00 PM,4.757,47019.2,29.92,108.64,11.43,-74.9,8.1,1.05,-0.04,-0.46,1.64,4.67,181,6.27,4.8,100,1009.5,198,9.81
08/23/2024,4:00:00 AM,19.525,47020.1,30.63,93.6,7.17,-65.8,7.86,1.42,1.56,4.36,1.36,5.77,277,3.89,15.1,85,1020,0,3.6
08/20/2024,3:00:00 AM,20.042,47020.7,30.63,89.74,6.81,-65.17,7.85,1.55,2.16,6.39,1.16,5.12,259,1.16,19.6,98,1002.6,0,3.47
04/02/2025,2:00:00 PM,4.367,47020.8,29.87,103.8,11.03,-71.06,8.03,2,-0.29,-0.59,1.43,3.44,186,4.58,2,47,1031.6,713,10.99
03/28/2025,8:00:00 AM,4.081,47021.2,29.83,102.92,11.01,-74,8.09,1.87,-0.22,-0.35,1.57,3.89,301,3.42,5,57,1015.1,650,10.2
04/01/2025,6:00:00 PM,4.357,47022.5,29.87,104.66,11.12,-71.93,8.05,2.27,-0.26,-0.51,1.47,3.58,351,4.59,5.1,40,1015.8,8,10.22
12/25/2024,1:00:00 AM,3.498,47022.8,29.75,93.5,10.16,-77.49,7.97,1.49,0.24,-0.15,1.68,7.59,339,5.57,-6.7,82,1026.5,0,14.69
07/27/2024,11:00:00 AM,21.436,47022.8,30.62,95.47,7.06,-57.22,7.78,5.75,0.99,3.73,2.35,7.59,93,0.63,26.1,42,1019.1,898,3.09
03/22/2025,9:00:00 PM,4.872,47023,29.93,107.19,11.24,-73.89,8.08,1.08,-0.02,-0.42,1.6,4.52,151,0.67,4.8,86,998.6,0,9.92
08/24/2024,6:00:00 AM,19.604,47024.6,30.64,94.9,7.26,-66.24,7.87,1.64,1.75,5.01,1.24,5.37,131,0.43,15.2,91,1022.6,73,4.66
08/17/2024,10:00:00 AM,20.288,47026.3,30.63,97.11,7.33,-67.74,7.89,1.72,1.71,4.86,1.23,5.33,210,0.98,20.8,80,1018.1,370,4.29
08/25/2024,8:00:00 AM,20.098,47027.1,30.63,101.23,7.67,-67.95,7.9,1.52,1.93,5.6,1.35,5.75,66,0.22,21,80,1022.9,185,3.76
07/19/2024,3:00:00 PM,23.855,47027.6,30.59,115.51,8.18,-67.13,7.95,4.09,1.32,5.07,1.87,6.05,337,1.59,26.5,43,1015.7,305,2.27
12/12/2024,7:00:00 AM,4.904,47027.7,29.94,97.47,10.22,-72.1,8.05,4.3,0.49,1.58,1.73,8.01,252,3.19,4.8,71,1008,301,9.67
08/07/2024,2:00:00 AM,20.729,47029.9,30.63,113.1,8.47,-72.79,7.98,2.08,3.82,12.04,1.08,4.84,223,2.22,17.7,94,1015.2,0,2.75
08/08/2024,2:00:00 AM,21.034,47030,30.63,120.21,8.95,-75.4,8.02,1.97,4.04,12.78,0.88,4.17,109,0.88,14.8,95,1018.8,0,2.88
12/25/2024,3:00:00 PM,3.271,47030.1,29.72,94.02,10.27,-77.71,7.97,1.48,0.22,-0.2,1.88,8.28,0,4.2,-2.2,81,1027.6,0,14.81
01/01/2025,5:00:00 AM,4.259,47031.1,29.86,95.04,10.12,-77.59,7.97,1.49,0.19,-0.3,1.68,7.6,44,2.7,5.4,97,1003.2,0,14.7
08/14/2024,7:00:00 PM,20.989,47031.3,30.63,110.61,8.24,-72.2,7.97,0.98,1.89,5.46,0.95,4.39,138,1.35,18,88,1016.2,0,3.47
04/01/2025,1:00:00 PM,4.237,47031.6,29.86,102.98,10.97,-71.21,8.04,2.21,-0.28,-0.57,1.41,3.37,331,10.31,5.3,51,1009.1,843,10.61
07/21/2024,6:00:00 AM,23.397,47032.1,30.6,100.42,7.17,-62.52,7.87,7.19,1.4,5.38,2.56,8.27,347,0.53,19.8,85,1014.2,221,1.96
08/04/2024,5:00:00 PM,22.965,47034.6,30.61,116.69,8.4,-65.36,7.92,2.29,2.28,8.98,2.13,6.89,218,0.68,22.4,92,1010.4,76,3
08/22/2024,4:00:00 AM,19.548,47035.2,30.64,90.67,6.94,-64.89,7.85,1.72,1.29,3.43,1.14,5.02,141,0.57,12.6,98,1015.5,0,3.81
03/29/2025,12:00:00 PM,4.134,47036.2,29.85,103.19,11.03,-73.49,8.08,6.92,-0.31,-0.66,1.48,3.61,352,4.47,-0.8,81,1019.5,349,9.43
08/17/2024,11:00:00 AM,20.391,47036.3,30.64,98.49,7.42,-68.15,7.9,1.84,1.53,4.24,1.24,5.37,190,1.99,21.3,76,1017.8,456,3.39
08/08/2024,4:00:00 AM,20.742,47036.7,30.64,115.57,8.65,-73.78,8,1.7,3.41,10.63,0.87,4.15,118,0.77,14.9,94,1019.6,0,3.73
07/17/2024,2:00:00 AM,23.907,47037.8,30.6,112.44,7.96,-67.3,7.95,4.12,1.55,5.82,2.09,7.98,219,2.77,20.8,94,1003.1,0,-999.9
08/21/2024,1:00:00 AM,19.476,47039.4,30.65,89.42,6.85,-64.54,7.84,2.21,1.98,5.8,1.04,4.72,335,1.22,16.3,86,1010.3,0,5.03
08/17/2024,8:00:00 PM,20.884,47039.5,30.64,111.62,8.34,-72.08,7.97,1.41,3.56,11.14,1.2,5.25,164,0.26,18.1,91,1017,0,3.66
08/14/2024,8:00:00 PM,20.844,47039.9,30.64,107.63,8.04,-70.92,7.95,1.11,2.4,7.21,0.9,4.22,234,1.03,17.9,90,1016.9,1,3.19
12/11/2024,10:00:00 PM,4.771,47040.3,29.93,98.22,10.33,-72.75,8.06,3.6,0.56,1.89,1.91,8.59,153,5.52,13.2,96,994,1,9.41
03/20/2025,9:00:00 AM,4.611,47041.5,29.91,107.14,11.31,-74.43,8.09,1.12,0,-0.34,1.66,4.75,167,2.84,4.9,99,1013.8,192,9.91
12/24/2024,11:00:00 AM,3.67,47041.5,29.79,93.6,10.12,-77.43,7.96,1.44,0.24,-0.14,1.78,7.92,0,3.35,-2.3,88,1020.3,465,14.57
08/15/2024,9:00:00 PM,20.362,47044.1,30.65,100.74,7.59,-69.11,7.92,1.37,2.47,7.44,1.14,5.04,84,0.32,16.7,95,1017.2,0,3.95
07/18/2024,6:00:00 AM,23.992,47044.6,30.6,101.82,7.2,-64.26,7.9,4.27,1.82,6.82,2.33,8.76,230,1.89,21.7,93,1007.3,6,1.97
01/01/2025,6:00:00 AM,4.295,47045.6,29.88,95.02,10.11,-77.69,7.97,1.57,0.18,-0.33,1.62,7.42,38,1.49,5.4,97,1000.9,7,-999.9
12/31/2024,5:00:00 PM,4.169,47045.6,29.86,95.75,10.22,-77.99,7.97,1.97,0.19,-0.3,1.87,8.23,45,0.68,2.1,97,1012.5,1,15.12
07/23/2024,5:00:00 PM,22.026,47046.8,30.63,108.87,7.96,-63.93,7.9,4.53,1.71,6.64,1.86,6.02,200,1.56,21,89,1018.4,39,2.55
01/07/2025,9:00:00 PM,2.88,47047.3,29.67,95.7,10.56,-71.67,8,1.97,0.25,0.66,1.97,9.02,334,7.63,-4.6,61,1001.1,0,15
08/25/2024,7:00:00 AM,20.01,47048.1,30.65,99.84,7.58,-67.88,7.9,1.51,1.83,5.26,1.36,5.76,75,0.41,19,85,1022.8,251,3.22
04/01/2025,2:00:00 AM,4.07,47048.6,29.85,102.77,11,-71.71,8.05,1.86,-0.22,-0.35,1.54,3.8,8,2.82,8.8,100,997.2,0,10
07/20/2024,5:00:00 AM,23.146,47048.9,30.62,101.07,7.25,-63.24,7.88,5.66,1.6,6.2,2.43,7.85,171,0.66,16.3,88,1017.5,97,3.23
01/01/2025,9:00:00 PM,4.465,47050.4,29.9,94.98,10.06,-77.49,7.96,1.79,0.25,-0.1,1.66,7.54,273,2.66,3.5,96,992,0,15.99
03/23/2025,5:00:00 AM,4.433,47051.8,29.9,104.47,11.08,-73.66,8.08,0.85,0.01,-0.31,1.74,5.01,337,11.8,-2.6,58,1007.2,0,10.18
08/18/2024,9:00:00 AM,20.245,47052.3,30.65,97.33,7.35,-67.89,7.9,2.45,2,5.86,1.13,5.01,74,0.46,18.5,96,1015.4,94,4.1
01/02/2025,8:00:00 AM,4.433,47052.8,29.9,94.8,10.05,-77.39,7.96,1.66,0.24,-0.15,1.7,7.66,300,6.62,3.1,65,996.5,141,15.77
08/21/2024,1:00:00 PM,19.428,47053.1,30.66,90.05,6.91,-64.82,7.85,1.97,1.12,2.87,1.1,4.91,187,4.74,19.6,73,1012.5,890,4.5
03/20/2025,4:00:00 AM,4.68,47053.4,29.93,108.38,11.42,-75.13,8.1,1.09,0.03,-0.22,1.79,5.17,24,0.66,3,99,1015,0,9.29
