Date,Time,Temperature,SpecificConductance,Salinity,DOpercent,DOmgl,pHmV,pH,Turbidity,ChlorophyllRFU,Chlorophyllugl,fDOM (RFU),fDOM (QSU),Wind direction,Wind speed (m/s),AirTemp,RelHumidity,BarometricPressurehPA,SolarRadiationWm2,NitrateuM
03/07/2025,8:00:00 AM,2.052,49643.9,31.33,108.46,12.08,-81.83,8.24,1.16,0.24,0.56,0.94,2.32,296,3.32,-2.8,57,988.1,274,9.61
03/07/2025,7:00:00 AM,2.053,49837.3,31.47,107.62,11.98,-81.41,8.23,1.11,0.49,1.46,0.96,2.39,311,7.73,-3.5,62,988,244,9.1
03/07/2025,6:00:00 AM,2.027,49758.6,31.41,107.3,11.95,-81.53,8.23,1.04,0.9,2.99,1,2.51,333,7.32,-3.1,60,987.8,130,9.61
03/07/2025,5:00:00 AM,2.024,49616.8,31.31,107.48,11.98,-81.95,8.24,1.11,1.06,3.56,1.04,2.65,320,11.09,-2.7,67,987.2,28,9.13
03/07/2025,4:00:00 AM,2.086,49774.1,31.43,107.69,11.98,-81.97,8.24,1.1,1.03,3.46,0.94,2.32,317,12.63,-1.8,67,986.3,1,9.69
03/07/2025,3:00:00 AM,2.113,49939.3,31.55,107.96,11.99,-81.72,8.24,1.15,1.12,3.78,0.95,2.34,328,9.64,-1.4,83,985.3,0,9.54
03/07/2025,2:00:00 AM,2.117,49873.7,31.51,108.48,12.05,-82.26,8.25,1.09,1.26,4.31,0.93,2.27,334,8.07,0.1,88,984.4,0,9.65
03/07/2025,1:00:00 AM,2.11,49815.9,31.47,108.91,12.1,-82.57,8.25,1.18,0.59,1.84,0.86,2.03,343,7.71,1.2,93,984.4,0,9.4
03/07/2025,12:00:00 AM,2.084,49517.9,31.25,109.67,12.21,-83.45,8.27,1.3,1.01,3.38,1.04,2.64,335,7.52,2.3,95,984.1,0,10.32
3/6/2025,11:00:00 PM,2.127,49281.2,31.1,109.8,12.23,-83.7,8.27,1.22,0.97,3.24,1.3,3.52,336,6.13,4,93,984.2,0,9.07
3/6/2025,10:00:00 PM,1.974,49199,31.01,110.47,12.36,-84.82,8.29,1.18,1.67,5.81,1.09,2.81,355,5.53,5.1,97,984.5,0,9.69
03/06/2025,9:00:00 PM,2.06,49031.9,30.91,110.83,12.38,-84.99,8.3,1.39,1.11,3.74,1.19,3.15,352,2.57,5.6,98,984.9,0,9.84
03/06/2025,8:00:00 PM,2.066,49105.3,30.96,110.81,12.37,-84.83,8.29,1.41,1.16,3.91,1.21,3.22,358,5.52,5.6,100,985.2,1,10.15
03/06/2025,7:00:00 PM,2.138,49752.2,31.43,110.12,12.23,-84.32,8.28,1.2,1.2,4.08,0.99,2.48,41,1.55,4.2,100,985.5,0,9.74
03/06/2025,6:00:00 PM,2.135,49906.6,31.53,110.12,12.22,-84.28,8.28,1.13,1.16,3.93,0.92,2.24,36,0.87,4.1,100,985.9,0,9.69
03/06/2025,5:00:00 PM,2.172,49542.6,31.29,111.72,12.41,-85.75,8.31,1.2,1.15,3.9,1.06,2.72,101,0.36,5.1,100,986.5,0,10.01
03/06/2025,4:00:00 PM,2.207,49494.1,31.26,111.22,12.35,-85.82,8.31,1.36,0.8,2.59,1.05,2.69,110,0.24,5.9,100,987,0,9.36
3/6/2025,3:00:00 PM,2.132,49927,31.55,110.6,12.28,-85.76,8.31,1.17,0.97,3.23,1.12,2.93,133,2.12,5.7,100,986.9,14,9.87
03/06/2025,2:00:00 PM,2.051,50065.9,31.63,110.79,12.32,-85.99,8.32,1.22,1.06,3.55,0.86,2.04,179,2.23,5.3,100,987.1,28,9.84
03/06/2025,1:00:00 PM,2.035,49997.4,31.58,110.47,12.29,-85.55,8.31,1.25,1.01,3.36,0.97,2.43,200,1.61,6.3,100,987.8,61,8.78
03/06/2025,12:00:00 PM,2.075,49750.5,31.41,110.64,12.31,-83.47,8.27,1.31,0.89,2.93,1,2.53,146,3.3,5.8,100,987.7,86,9.72
03/06/2025,11:00:00 AM,2.195,49569.2,31.31,109.61,12.17,-80.55,8.21,1.64,0.76,2.46,1.11,2.9,164,3.88,5.8,100,988.3,129,9.91
3/6/2025,10:00:00 AM,25.075,0.43,0,95.96,7.92,-103.19,8.51,4.86,-0.02,-0.41,-0.44,-2.32,181,4.01,6.5,100,988.6,133,10.29
03/06/2025,9:00:00 AM,1.864,48977.6,30.84,112.91,12.68,-81.83,8.19,1.71,1.18,4.46,0.93,5.58,210,5.69,7.7,100,989.4,139,9.09
03/06/2025,8:00:00 AM,1.925,49029.1,30.88,112.34,12.59,-81.24,8.18,1.76,1.63,6.28,0.95,5.65,174,7.02,6.4,100,989.4,115,9.38
03/06/2025,7:00:00 AM,2.058,49499.6,31.24,111.19,12.39,-80,8.15,1.45,1.39,5.3,0.75,4.99,169,7.08,7.4,99,990.2,84,8.57
3/6/2025,6:00:00 AM,1.994,49720,31.38,111.37,12.42,-80.03,8.16,1.32,1.24,4.68,0.67,4.74,170,3.66,7.8,100,991,20,8.68
03/06/2025,5:00:00 AM,2.019,49784.1,31.43,111.24,12.39,-79.89,8.15,1.34,1.33,5.04,0.69,4.79,184,11.02,8.1,99,991.2,9,8.6
03/06/2025,4:00:00 AM,2.03,49811.8,31.45,111.22,12.39,-79.8,8.15,1.32,1.36,5.18,0.65,4.69,178,6.41,8.1,100,991.1,2,9.14
03/06/2025,3:00:00 AM,1.969,50020.2,31.58,111.42,12.42,-79.51,8.15,1.27,1.32,5.02,0.61,4.53,181,8.51,7.4,100,992,2,9.32
03/06/2025,2:00:00 AM,1.915,49884.7,31.48,111.9,12.5,-79.91,8.15,1.09,1.26,4.8,0.66,4.72,170,14.04,7.8,100,993.1,1,9.3
03/06/2025,1:00:00 AM,1.824,49799.9,31.4,112.5,12.6,-80.31,8.16,1.23,1.61,6.2,0.68,4.76,170,9.22,7.6,100,994.3,2,9.12
03/06/2025,12:00:00 AM,1.782,49670.4,31.3,112.84,12.66,-80.75,8.17,1.09,2,7.79,0.7,4.85,182,11.32,6.4,100,995.8,0,8.89
03/05/2025,11:00:00 PM,1.727,49590.5,31.24,113.19,12.72,-81.34,8.18,1.17,2.57,10.12,0.78,5.09,180,8.11,6,100,998.2,1,9.34
03/05/2025,10:00:00 PM,1.618,49424.4,31.1,113.82,12.84,-81.86,8.19,1.21,1.66,6.39,0.83,5.25,176,9.53,6.1,100,1000.3,0,8.83
03/05/2025,9:00:00 PM,1.609,49502.4,31.15,113.91,12.85,-81.83,8.19,1.09,1.58,6.08,0.81,5.19,178,8.01,6.4,99,1002.4,1,8.94
03/05/2025,8:00:00 PM,1.582,49336.5,31.03,114.19,12.9,-82.18,8.2,1.27,1.29,4.9,0.84,5.3,173,5.3,6.2,96,1004.1,0,9.28
03/05/2025,7:00:00 PM,1.644,49539.8,31.19,114.04,12.85,-81.62,8.19,1.22,1.26,4.79,0.8,5.16,189,6.96,6.5,94,1005.2,0,8.99
03/05/2025,6:00:00 PM,1.776,49850.9,31.43,113.43,12.72,-80.74,8.17,1.15,1.11,4.16,0.72,4.9,171,5.22,5.5,95,1005.7,0,9.22
03/05/2025,5:00:00 PM,1.798,49921.5,31.48,113.42,12.7,-80.61,8.17,1.04,1.69,6.52,0.94,5.64,173,7.5,5.9,95,1006.5,0,9.39
03/05/2025,4:00:00 PM,1.779,49663.8,31.3,114.95,12.9,-81.87,8.19,1.14,2.34,9.19,0.68,4.78,175,5.3,6.3,92,1006.7,0,9.64
03/05/2025,3:00:00 PM,1.753,49733.7,31.34,114.35,12.83,-81.44,8.18,1.15,0.88,3.22,1.27,6.73,173,3.52,5.9,93,1007.3,7,9.02
03/05/2025,2:00:00 PM,1.756,49903.4,31.46,114.04,12.79,-80.9,8.17,1.12,1.43,5.47,1.08,6.1,181,4.89,6.6,94,1008.2,34,9.07
03/05/2025,1:00:00 PM,1.673,49780,31.36,114.37,12.86,-81.29,8.18,1.17,1.24,4.68,0.81,5.22,170,2.67,6.2,95,1008.9,47,9.62
03/05/2025,12:00:00 PM,1.634,49785.8,31.35,113.84,12.81,-81.22,8.18,1.2,1.34,5.12,1.54,7.62,202,4.46,5.9,96,1009.2,112,9.08
03/05/2025,11:00:00 AM,1.53,49559.3,31.18,114.62,12.95,-82.01,8.19,1.33,1.5,5.77,0.79,5.13,158,3.04,5,99,1010.1,90,9.29
03/05/2025,10:00:00 AM,1.425,49453.1,31.08,114.46,12.98,-82.02,8.19,1.29,1.58,6.1,0.83,5.25,159,2.75,5,98,1011.4,72,8.88
03/05/2025,9:00:00 AM,1.399,49419.6,31.05,114.42,12.98,-82.05,8.2,1.29,1.27,4.82,0.86,5.37,172,3.01,4.9,96,1012.4,82,9.28
3/5/2025,8:00:00 AM,1.406,49429.8,31.06,113.97,12.93,-81.97,8.19,1.43,1.63,6.28,0.88,5.41,174,2.27,5.4,90,1013.1,107,9.91
03/05/2025,7:00:00 AM,1.371,49330.5,30.99,113.79,12.93,-81.88,8.19,1.5,1.21,4.58,1.85,8.65,16,0.73,3.2,90,1013.6,90,9.11
03/05/2025,6:00:00 AM,1.499,49655.6,31.24,112.7,12.74,-81.06,8.18,1.37,1.33,5.06,1.52,7.53,3,1.24,2,94,1013.6,99,8.96
03/05/2025,5:00:00 AM,1.677,49992,31.51,111.93,12.57,-79.82,8.15,1.07,1.38,5.26,0.65,4.67,40,0.7,1,96,1013.2,69,8.98
03/05/2025,4:00:00 AM,1.724,50040.7,31.55,111.88,12.55,-79.75,8.15,1.06,2,7.8,0.66,4.69,4,0.62,1.4,95,1013.1,1,9.51
03/05/2025,3:00:00 AM,1.632,49862.9,31.41,112.68,12.68,-80.43,8.16,1.09,1.43,5.48,0.69,4.79,163,0.42,2.4,93,1012.7,0,9.28
03/05/2025,2:00:00 AM,1.714,50096.3,31.59,112.26,12.59,-80.05,8.16,1.07,1.59,6.1,0.7,4.83,36,1.03,3,91,1012.7,0,9.11
03/05/2025,1:00:00 AM,1.658,49980.6,31.49,112.52,12.65,-80.31,8.16,1.14,1.51,5.77,0.65,4.66,184,1.16,4.5,86,1012.9,0,10.23
03/05/2025,12:00:00 AM,1.582,49861.8,31.4,112.97,12.73,-80.95,8.17,1.16,1.47,5.61,0.77,5.05,188,2.21,4.3,86,1013.1,0,9.13
03/04/2025,11:00:00 PM,1.507,49655.7,31.24,113.41,12.82,-81.48,8.18,1.22,1.55,5.97,0.72,4.91,199,1.7,4.8,84,1013.8,0,9.3
03/04/2025,10:00:00 PM,1.484,49679.5,31.25,113.65,12.85,-81.47,8.18,1.19,1.59,6.1,0.73,4.95,187,3.48,5,83,1013.8,0,8.89
03/04/2025,9:00:00 PM,1.339,49402.6,31.03,114.41,13,-82.22,8.2,1.38,1.48,5.66,0.83,5.25,224,3.48,5,82,1014.4,0,9.91
03/04/2025,8:00:00 PM,1.31,49294.9,30.95,114.45,13.03,-82.37,8.2,1.39,1.94,7.56,0.86,5.38,224,2.45,4.7,86,1015.2,0,8.86
03/04/2025,7:00:00 PM,1.307,49289.3,30.95,114.51,13.03,-82.4,8.2,1.67,1.22,4.6,0.86,5.38,220,3.57,4.9,84,1015.2,0,9.62
3/4/2025,6:00:00 PM,1.391,49505.1,31.11,114.5,12.99,-82.01,8.19,1.39,1.45,5.54,1.15,6.33,218,4.24,5.1,80,1015,0,9.01
03/04/2025,5:00:00 PM,1.577,49737.4,31.31,114.25,12.88,-81.56,8.19,1.25,1.48,5.67,0.84,5.29,224,4.14,4.9,76,1015.5,0,9.16
03/04/2025,4:00:00 PM,1.65,49823.9,31.38,114.86,12.92,-81.67,8.19,1.19,1.43,5.47,0.65,4.68,234,2.76,4.7,73,1015.4,0,9.19
03/04/2025,3:00:00 PM,1.676,49863.8,31.42,114.45,12.86,-81.22,8.18,1.15,1.43,5.48,0.63,4.61,222,4.06,4.6,66,1015.3,14,9.18
03/04/2025,2:00:00 PM,1.603,49706.2,31.29,115.1,12.97,-81.88,8.19,1.15,1.35,5.16,0.69,4.81,230,4.2,4.4,60,1015.7,52,9.68
03/04/2025,1:00:00 PM,1.656,49834.8,31.39,113.68,12.79,-81.13,8.18,1.26,0.65,2.3,0.64,4.64,200,5.55,4.1,61,1016.2,127,9.59
03/04/2025,12:00:00 PM,1.624,49827.3,31.38,113.5,12.78,-80.85,8.17,1.19,0.63,2.22,0.67,4.72,221,4.47,3.6,60,1016.9,272,9.18
03/04/2025,11:00:00 AM,1.417,49584,31.17,113.64,12.88,-81.56,8.19,1.4,0.45,1.49,0.75,4.99,230,3.73,3.4,56,1017.3,663,9.25
03/04/2025,10:00:00 AM,1.316,49541.3,31.12,113.53,12.91,-81.52,8.19,1.36,0.51,1.7,0.77,5.08,218,3.37,2.7,53,1018.6,619,9.56
03/04/2025,9:00:00 AM,1.18,49456.1,31.04,113.26,12.93,-81.83,8.19,1.54,0.61,2.15,0.85,5.33,214,3.09,1.7,49,1019.7,526,9.39
03/04/2025,8:00:00 AM,1.141,49420.7,31,113.1,12.92,-81.96,8.19,1.37,0.84,3.06,0.86,5.37,222,4.27,0.5,56,1020.7,229,9.56
03/04/2025,7:00:00 AM,1.161,49397.3,30.99,112.65,12.87,-81.38,8.18,1.4,1.37,5.22,0.86,5.35,195,0.59,-1,59,1021.1,163,9.35
03/04/2025,6:00:00 AM,1.155,49416.4,31,112.4,12.84,-81.51,8.19,1.82,1.5,5.74,0.87,5.41,188,0.49,-2.2,63,1021.6,98,9.37
3/4/2025,5:00:00 AM,1.304,49700.6,31.23,111.87,12.71,-80.73,8.17,1.63,1.43,5.47,0.76,5.05,187,1.03,-3.4,66,1022,54,10.22
03/04/2025,4:00:00 AM,1.416,50018.7,31.47,110.63,12.51,-79.71,8.15,1.22,1.39,5.3,0.65,4.68,223,1.61,-4.7,70,1021.8,1,9.05
03/04/2025,3:00:00 AM,1.442,50056.9,31.5,110.94,12.54,-79.44,8.15,1.18,1.76,6.82,0.67,4.72,52,1.3,-5.5,80,1021.9,0,9.72
03/04/2025,2:00:00 AM,1.437,50010.3,31.47,111.42,12.6,-79.81,8.15,1.3,1.83,7.09,0.66,4.72,118,0.32,-6,75,1022,0,9.71
03/04/2025,1:00:00 AM,1.51,50094.7,31.54,111.02,12.52,-79.48,8.15,1.07,1.32,5.02,0.63,4.6,16,0.73,-6.5,77,1021.7,0,9.85
03/04/2025,12:00:00 AM,1.538,49993,31.48,111.62,12.58,-79.78,8.15,1.2,1.38,5.28,0.65,4.68,39,0.98,-5.9,72,1021.7,0,9.48
3/3/2025,11:00:00 PM,1.471,49917.4,31.41,111.96,12.65,-80.27,8.16,1.32,1.12,4.2,0.66,4.7,38,0.67,-6.2,73,1021.9,0,9.87
03/03/2025,10:00:00 PM,1.28,49611.4,31.16,113.02,12.86,-81.37,8.18,1.24,1.44,5.51,0.77,5.08,7,0.62,-6.5,68,1022.2,0,10.09
03/03/2025,9:00:00 PM,1.206,49466.6,31.05,113.34,12.93,-81.86,8.19,1.98,2.56,10.05,0.78,5.11,51,1.09,-7,66,1022.1,0,9.74
03/03/2025,8:00:00 PM,1.108,49348.8,30.95,113.43,12.98,-82.27,8.2,1.56,1.47,5.64,0.87,5.4,69,0.97,-5.7,51,1022.2,0,9.07
03/03/2025,7:00:00 PM,1.182,49337.2,30.95,113.78,12.99,-82.12,8.2,1.35,2,7.78,0.86,5.37,30,1.34,-4.7,48,1022.3,0,8.69
3/3/2025,6:00:00 PM,1.201,49347.6,30.96,113.82,12.99,-81.96,8.19,1.43,1.66,6.39,0.86,5.37,298,1.62,-4,45,1021.8,0,9.77
03/03/2025,5:00:00 PM,1.31,49505.6,31.1,113.88,12.95,-81.78,8.19,1.45,1.45,5.54,0.79,5.12,207,1.35,-4.3,56,1021.4,0,9.23
03/03/2025,4:00:00 PM,1.614,49842.7,31.39,113.73,12.8,-80.83,8.17,1.17,1.31,4.98,0.64,4.65,300,1.41,-2.9,36,1020.4,0,8.92
03/03/2025,3:00:00 PM,1.685,49853.6,31.41,114.76,12.9,-81.21,8.18,1.14,0.7,2.51,0.63,4.62,278,2.1,-2.5,29,1019.6,53,9.3
3/3/2025,2:00:00 PM,1.647,49909.2,31.44,113.53,12.77,-80.74,8.17,1.2,0.45,1.48,0.63,4.61,28,4.26,-2.8,32,1019.1,297,8.78
3/3/2025,1:00:00 PM,1.728,50080.5,31.58,111.92,12.55,-79.49,8.15,1.14,0.34,1.02,0.58,4.45,333,2.07,-3.5,33,1019.4,473,9.81
03/03/2025,12:00:00 PM,1.678,50040.5,31.54,111.29,12.5,-79.45,8.15,1.28,0.33,1.01,0.6,4.49,327,1.63,-5.1,35,1019.6,671,9.82
3/3/2025,11:00:00 AM,1.599,49994.2,31.49,111.28,12.53,-79.7,8.15,1.24,0.43,1.41,0.62,4.58,299,3.76,-6.2,44,1020.3,745,9.42
03/03/2025,10:00:00 AM,1.479,49863.8,31.38,111.36,12.58,-80,8.16,1.43,0.48,1.61,0.7,4.84,359,6.4,-7.5,47,1021,794,9.97
03/03/2025,9:00:00 AM,1.359,49738.1,31.27,111.9,12.69,-80.6,8.17,1.45,0.42,1.36,0.74,4.96,309,3.84,-8.7,52,1022,741,9.28
03/03/2025,8:00:00 AM,1.103,49459.1,31.02,112.1,12.82,-81.4,8.18,1.71,0.47,1.56,0.83,5.26,316,5.2,-9.9,53,1022.6,678,9.11
03/03/2025,7:00:00 AM,0.99,49364.5,30.93,111.66,12.82,-81.5,8.19,1.67,0.59,2.05,0.87,5.41,16,3.48,-11,54,1022.9,544,9.48
03/03/2025,6:00:00 AM,1.023,49442.8,30.99,111.22,12.75,-81.2,8.18,1.66,2.03,7.9,0.86,5.37,349,3.25,-11.5,63,1023.2,361,9.64
03/03/2025,5:00:00 AM,1.14,49335.8,30.94,111.63,12.76,-81.22,8.18,2.03,1.51,5.8,0.86,5.36,355,3.39,-13,66,1022.8,32,9.45
3/3/2025,4:00:00 AM,1.262,49752.6,31.26,110.73,12.59,-80.06,8.16,1.68,1.38,5.27,0.76,5.04,340,3.71,-12.9,69,1022,0,9.88
03/03/2025,3:00:00 AM,1.298,49886.9,31.36,110.34,12.53,-79.83,8.15,1.45,1.1,4.14,0.73,4.92,341,3.61,-12.5,67,1021.2,0,9.81
03/03/2025,2:00:00 AM,1.412,49992.6,31.45,110.43,12.49,-79.36,8.15,1.31,1.25,4.72,0.69,4.8,334,3.69,-12.7,63,1020.7,0,8.7
03/03/2025,1:00:00 AM,1.4,49918.2,31.4,110.82,12.55,-79.87,8.16,1.2,1.29,4.91,0.69,4.79,346,2.78,-12.7,59,1020.2,0,9.63
03/03/2025,12:00:00 AM,1.586,50112.5,31.57,110,12.38,-79.07,8.14,1.36,1.6,6.17,0.59,4.49,328,3.3,-12.4,60,1019.7,0,10.31
03/02/2025,11:00:00 PM,1.621,49966.9,31.48,110.98,12.49,-79.35,8.14,1.45,1.46,5.59,0.64,4.65,316,6.23,-12.2,59,1019.2,0,9.63
03/02/2025,10:00:00 PM,1.395,49608,31.18,111.61,12.65,-80.61,8.17,1.47,1.3,4.94,0.73,4.92,321,5.77,-11.7,60,1018.8,0,9.99
03/02/2025,9:00:00 PM,1.505,49702.9,31.27,112.41,12.7,-80.4,8.16,1.54,1.69,6.53,0.71,4.87,321,5.83,-11.1,59,1018.6,0,9.84
03/02/2025,8:00:00 PM,1.41,49490.7,31.11,113.16,12.83,-81.27,8.18,1.56,1.65,6.38,0.76,5.02,320,6.55,-10.3,55,1018.5,0,9.61
03/02/2025,7:00:00 PM,1.281,49302.8,30.95,113.49,12.93,-81.85,8.19,1.7,1.65,6.36,0.82,5.24,323,6.23,-9.5,52,1017.9,0,9.42
03/02/2025,6:00:00 PM,1.323,49265.3,30.93,113.78,12.95,-81.7,8.19,1.72,1.4,5.36,0.82,5.23,336,7.49,-8.4,55,1016.9,0,9.58
03/02/2025,5:00:00 PM,1.349,49286,30.95,114.05,12.97,-81.87,8.19,1.71,1.45,5.54,0.85,5.32,353,7.15,-8,45,1015.6,0,9.19
03/02/2025,4:00:00 PM,1.471,49431,31.08,113.87,12.9,-81.4,8.18,1.73,1.25,4.73,0.77,5.07,351,6.74,-6.6,50,1014.5,0,9.39
03/02/2025,3:00:00 PM,1.691,49836.1,31.4,113.01,12.7,-80.33,8.16,1.38,0.67,2.37,0.66,4.71,306,6.55,-5.7,36,1012.9,31,9.62
3/2/2025,2:00:00 PM,1.771,49916.9,31.47,112.33,12.59,-79.8,8.15,1.26,0.38,1.19,0.61,4.52,323,6.18,-5.3,37,1012,159,9.45
03/02/2025,1:00:00 PM,1.753,49823.4,31.4,112.8,12.65,-79.98,8.16,1.25,0.33,0.98,0.62,4.56,347,6.52,-5,38,1010.9,349,9.51
03/02/2025,12:00:00 PM,1.786,50017.7,31.54,111.65,12.5,-79.43,8.15,1.2,0.29,0.81,0.59,4.48,293,8.15,-5.9,37,1010.3,498,9.7
03/02/2025,11:00:00 AM,1.768,49905.6,31.46,111.19,12.46,-79.13,8.14,1.38,0.36,1.13,0.64,4.62,329,5.86,-5.6,50,1009.9,635,9.52
03/02/2025,10:00:00 AM,1.678,49850.7,31.41,111.32,12.51,-79.31,8.14,1.5,0.4,1.27,0.66,4.69,307,6.34,-6.6,45,1009.9,720,10.49
03/02/2025,9:00:00 AM,1.522,49673.4,31.25,111.83,12.63,-79.97,8.16,1.52,0.53,1.8,0.71,4.87,313,5.73,-7.4,48,1009.9,702,9.54
03/02/2025,8:00:00 AM,1.337,49477.3,31.08,112.08,12.74,-80.75,8.17,1.61,0.5,1.69,0.8,5.17,302,7.84,-8.7,50,1009.9,622,9.52
3/2/2025,7:00:00 AM,1.314,49382.4,31.01,112,12.74,-80.84,8.17,1.66,0.53,1.8,0.81,5.21,318,10.85,-9.3,54,1009.7,560,9.69
03/02/2025,6:00:00 AM,1.225,49283.4,30.93,112.1,12.79,-80.95,8.18,1.64,1.2,4.55,0.87,5.39,299,4.37,-9.4,57,1009.5,347,9.5
03/02/2025,5:00:00 AM,1.329,49287.5,30.95,112.43,12.79,-80.86,8.17,1.59,1.89,7.35,0.87,5.41,312,7.5,-9.9,57,1008.9,30,8.91
3/2/2025,4:00:00 AM,1.395,49284.1,30.96,112.56,12.78,-80.89,8.17,2.88,1.74,6.72,0.86,5.38,285,5.01,-9.4,57,1007.8,0,9.77
03/02/2025,3:00:00 AM,1.543,49712.5,31.29,111.48,12.58,-79.78,8.15,2.04,1.05,3.92,0.72,4.89,319,5.61,-8.9,56,1006.5,0,9.55
03/02/2025,2:00:00 AM,1.577,49853.3,31.39,110.06,12.4,-78.95,8.14,1.26,1.22,4.62,0.67,4.73,319,4.87,-8.3,60,1005.8,0,9.41
03/02/2025,1:00:00 AM,1.683,49904.6,31.45,110.71,12.44,-79.1,8.14,1.34,1.01,3.75,0.66,4.69,6,7.02,-7.7,61,1004.5,0,10.13
03/02/2025,12:00:00 AM,1.612,49748.4,31.32,111.72,12.59,-79.81,8.15,1.13,1.64,6.34,0.71,4.87,318,6.82,-7,61,1003.7,0,10.16
03/01/2025,11:00:00 PM,1.799,50000.8,31.54,110.76,12.4,-78.66,8.13,1.27,1.38,5.26,0.63,4.59,316,6.26,-5.9,58,1002.8,0,9.96
03/01/2025,10:00:00 PM,1.824,49954.5,31.51,111.24,12.45,-78.98,8.14,1.25,1.22,4.62,0.62,4.59,285,7.35,-4.5,60,1001.3,0,10.51
03/01/2025,9:00:00 PM,1.737,49791.1,31.38,112.24,12.6,-79.66,8.15,1.51,1.65,6.38,0.67,4.74,307,10.68,-2.3,65,1000,0,10.32
03/01/2025,8:00:00 PM,1.613,49485.6,31.14,113.36,12.79,-80.54,8.17,1.37,1.69,6.53,0.77,5.08,350,7.41,-1.2,77,998.6,0,10.13
03/01/2025,7:00:00 PM,1.556,49347.8,31.04,114.08,12.9,-81.16,8.18,1.35,1.12,4.21,0.8,5.15,289,4.7,1.4,94,996.6,0,10.13
03/01/2025,6:00:00 PM,1.515,49277.5,30.98,114.48,12.96,-81.47,8.18,1.6,2.72,10.74,0.84,5.3,293,5.07,2.5,90,996.8,0,9.1
03/01/2025,5:00:00 PM,1.49,49272.4,30.97,114.52,12.97,-81.43,8.18,1.51,1.79,6.95,0.82,5.23,290,3.67,4.6,92,995.6,0,9.97
03/01/2025,4:00:00 PM,1.486,49275.3,30.97,114.53,12.98,-81.39,8.18,2.16,1.44,5.5,0.82,5.25,131,1.39,4,96,994.1,0,9.61
03/01/2025,3:00:00 PM,1.781,49625.3,31.27,115.16,12.92,-81.02,8.17,1.35,1.1,4.13,1.58,7.74,157,1.53,5,92,993.4,13,9.09
3/1/2025,2:00:00 PM,1.82,49901.6,31.47,112.61,12.61,-79.52,8.15,1.26,1.09,4.08,1.02,5.88,179,2.16,5.5,92,993.7,81,10.26
03/01/2025,1:00:00 PM,1.837,49916.5,31.48,112.87,12.63,-79.61,8.15,10.65,1.29,4.89,0.62,4.57,181,4.52,5.6,91,994.5,68,10.44
3/1/2025,12:00:00 PM,1.802,49912.8,31.47,112.72,12.63,-79.51,8.15,8.73,1.08,4.05,1.62,7.86,174,2.8,5.6,89,995.7,71,10.05
03/01/2025,11:00:00 AM,1.84,50043,31.57,111.55,12.47,-78.85,8.13,1.27,0.77,2.77,1.17,6.38,176,2.89,5.3,88,996.5,83,10.28
03/01/2025,10:00:00 AM,1.732,49906,31.46,112.04,12.57,-79.21,8.14,1.34,0.9,3.3,1.26,6.68,191,6.48,6.2,84,997.3,117,10.63
03/01/2025,9:00:00 AM,1.62,49761.4,31.33,112.44,12.66,-79.89,8.15,1.29,0.56,1.91,0.78,5.1,181,5.38,5.7,80,998.2,104,10
3/1/2025,8:00:00 AM,1.55,49609.9,31.22,112.47,12.7,-80.13,8.16,1.43,0.74,2.64,0.7,4.83,191,4.48,5.8,78,999.2,214,10
03/01/2025,7:00:00 AM,1.448,49466.7,31.1,112.96,12.8,-80.06,8.16,1.53,1.35,5.16,0.75,5.01,186,6.96,4.9,86,1000.4,183,10
03/01/2025,6:00:00 AM,1.352,49276.2,30.95,113.4,12.89,-81.07,8.18,1.51,1.26,4.76,0.84,5.3,178,6.85,4.2,89,1000.9,68,10
03/01/2025,5:00:00 AM,1.32,49238.6,30.91,113.33,12.9,-81.25,8.18,1.5,1.3,4.93,0.85,5.32,182,7.7,3.8,85,1001.5,37,10
03/01/2025,4:00:00 AM,1.337,49256.1,30.93,113.79,12.94,-81.28,8.18,1.98,1.36,5.18,0.88,5.41,205,5.86,3.4,84,1002.8,0,10
03/01/2025,3:00:00 AM,1.423,49541.8,31.14,113.14,12.82,-80.54,8.17,1.97,1.57,6.05,0.99,5.81,163,3.77,2.2,86,1003.9,0,9.51
03/01/2025,2:00:00 AM,1.545,49885.8,31.41,111.32,12.56,-79.3,8.14,1.36,1.28,4.87,0.84,5.3,144,4.62,1.2,76,1004.9,0,9.58
03/01/2025,1:00:00 AM,1.569,50000.3,31.49,111.47,12.56,-79.26,8.14,1.12,0.97,3.58,0.65,4.68,162,5.26,0.2,64,1005.7,0,9.72
03/01/2025,12:00:00 AM,1.581,49849.9,31.39,112.35,12.66,-79.61,8.15,1.2,1.37,5.23,0.65,4.67,91,0.5,-1.6,55,1006.9,0,10.29
02/28/2025,11:00:00 PM,1.67,50030.2,31.53,111.3,12.5,-78.8,8.13,1.2,1.13,4.25,0.59,4.48,162,2.92,-2.4,46,1008.1,0,9.7
02/28/2025,10:00:00 PM,1.652,49985.1,31.5,111.83,12.57,-79.06,8.14,1.28,0.75,2.72,0.62,4.57,199,2.15,-2.7,38,1007.8,0,10.19
02/28/2025,9:00:00 PM,1.576,49859.6,31.39,112.89,12.72,-79.81,8.15,1.31,1.3,4.93,0.68,4.77,37,1.67,-2.7,39,1007.2,0,10.45
